app_name,start_time,end_time,timedelta,productive
VSCode,2022-07-20 04:49:19,2022-07-20 05:47:52,0 days 00:58:33,True
Cursor,2023-06-20 11:35:11,2023-06-20 12:31:08,0 days 00:55:57,True
youtube.com,2024-03-05 02:39:00,2024-03-05 04:34:52,0 days 01:55:52,False
Terminal,2023-12-11 01:21:53,2023-12-11 03:50:20,0 days 02:28:27,True
youtube.com,2023-12-25 15:40:11,2023-12-25 18:54:06,0 days 03:13:55,False
Terminal,2023-04-30 21:34:10,2023-05-01 01:21:04,0 days 03:46:54,True
VSCode,2023-06-04 10:51:43,2023-06-04 13:23:52,0 days 02:32:09,True
google.com,2024-09-03 02:01:49,2024-09-03 04:18:37,0 days 02:16:48,True
Cursor,2021-11-29 14:53:56,2021-11-29 15:13:19,0 days 00:19:23,True
Terminal,2023-03-29 01:59:47,2023-03-29 03:12:47,0 days 01:13:00,True
google.com,2024-10-03 03:20:36,2024-10-03 05:57:35,0 days 02:36:59,True
Cursor,2023-08-07 13:44:28,2023-08-07 15:54:54,0 days 02:10:26,True
google.com,2023-10-27 10:26:39,2023-10-27 13:30:12,0 days 03:03:33,True
Cursor,2022-09-08 20:51:21,2022-09-08 22:07:02,0 days 01:15:41,True
google.com,2022-06-27 22:30:56,2022-06-27 23:51:04,0 days 01:20:08,True
VSCode,2022-03-04 22:48:50,2022-03-05 00:17:00,0 days 01:28:10,True
youtube.com,2022-01-14 19:12:58,2022-01-14 23:06:34,0 days 03:53:36,False
Terminal,2023-04-23 08:33:22,2023-04-23 10:41:22,0 days 02:08:00,True
google.com,2021-11-22 22:48:28,2021-11-23 02:38:29,0 days 03:50:01,True
google.com,2023-10-24 08:01:16,2023-10-24 11:31:35,0 days 03:30:19,True
youtube.com,2023-08-28 07:00:50,2023-08-28 07:56:16,0 days 00:55:26,False
google.com,2023-01-06 10:26:58,2023-01-06 12:34:34,0 days 02:07:36,True
Terminal,2022-03-11 11:20:22,2022-03-11 12:03:02,0 days 00:42:40,True
youtube.com,2023-03-22 23:01:49,2023-03-23 02:08:07,0 days 03:06:18,False
VSCode,2023-10-27 12:46:56,2023-10-27 16:32:06,0 days 03:45:10,True
tiktok.com,2021-12-03 12:17:04,2021-12-03 12:48:58,0 days 00:31:54,False
tiktok.com,2024-02-13 00:45:00,2024-02-13 03:43:01,0 days 02:58:01,False
tiktok.com,2023-05-04 09:52:25,2023-05-04 11:00:52,0 days 01:08:27,False
Terminal,2023-10-30 20:16:54,2023-10-30 21:53:39,0 days 01:36:45,True
VSCode,2023-06-07 14:48:04,2023-06-07 16:25:50,0 days 01:37:46,True
Terminal,2023-05-24 13:01:05,2023-05-24 15:48:25,0 days 02:47:20,True
youtube.com,2023-01-14 13:12:03,2023-01-14 16:09:19,0 days 02:57:16,False
Cursor,2023-12-05 00:37:06,2023-12-05 02:50:24,0 days 02:13:18,True
tiktok.com,2022-07-27 11:33:13,2022-07-27 14:54:53,0 days 03:21:40,False
tiktok.com,2023-06-03 04:15:31,2023-06-03 07:30:17,0 days 03:14:46,False
google.com,2024-06-06 23:21:41,2024-06-07 01:49:40,0 days 02:27:59,True
Terminal,2022-04-08 15:56:39,2022-04-08 19:52:31,0 days 03:55:52,True
Cursor,2022-10-16 00:28:31,2022-10-16 04:12:01,0 days 03:43:30,True
google.com,2023-11-09 08:21:28,2023-11-09 08:29:59,0 days 00:08:31,True
VSCode,2024-04-06 02:04:56,2024-04-06 04:47:34,0 days 02:42:38,True
tiktok.com,2023-08-20 03:49:31,2023-08-20 05:36:35,0 days 01:47:04,False
google.com,2022-09-05 22:43:59,2022-09-06 01:49:11,0 days 03:05:12,True
tiktok.com,2022-10-13 19:55:15,2022-10-13 21:10:26,0 days 01:15:11,False
tiktok.com,2024-08-04 23:11:59,2024-08-04 23:35:20,0 days 00:23:21,False
youtube.com,2022-10-02 18:44:53,2022-10-02 20:39:42,0 days 01:54:49,False
VSCode,2024-09-19 06:49:09,2024-09-19 07:55:37,0 days 01:06:28,True
VSCode,2024-07-10 00:10:15,2024-07-10 01:03:17,0 days 00:53:02,True
tiktok.com,2023-10-29 07:06:52,2023-10-29 08:36:17,0 days 01:29:25,False
youtube.com,2023-08-14 22:41:34,2023-08-14 23:51:49,0 days 01:10:15,False
tiktok.com,2022-10-04 22:39:20,2022-10-05 02:17:57,0 days 03:38:37,False
Cursor,2023-04-01 14:30:13,2023-04-01 14:40:13,0 days 00:10:00,True
VSCode,2022-04-26 16:02:57,2022-04-26 19:21:54,0 days 03:18:57,True
Terminal,2023-08-07 16:26:05,2023-08-07 18:11:39,0 days 01:45:34,True
Terminal,2022-12-16 06:14:27,2022-12-16 06:23:40,0 days 00:09:13,True
Cursor,2021-11-08 22:40:22,2021-11-08 23:29:04,0 days 00:48:42,True
Terminal,2022-02-13 14:39:40,2022-02-13 14:40:38,0 days 00:00:58,True
Cursor,2023-07-26 13:10:58,2023-07-26 15:25:11,0 days 02:14:13,True
google.com,2022-03-13 06:09:11,2022-03-13 06:30:16,0 days 00:21:05,True
Terminal,2023-12-25 14:02:04,2023-12-25 15:25:56,0 days 01:23:52,True
tiktok.com,2022-01-02 15:46:08,2022-01-02 17:32:24,0 days 01:46:16,False
tiktok.com,2023-12-23 20:04:28,2023-12-23 23:40:00,0 days 03:35:32,False
Terminal,2024-02-02 20:56:13,2024-02-02 22:25:01,0 days 01:28:48,True
Terminal,2023-07-15 05:06:47,2023-07-15 07:50:38,0 days 02:43:51,True
tiktok.com,2021-12-07 08:01:26,2021-12-07 09:01:04,0 days 00:59:38,False
VSCode,2023-05-04 09:16:24,2023-05-04 11:41:01,0 days 02:24:37,True
Terminal,2024-06-16 14:13:49,2024-06-16 15:37:42,0 days 01:23:53,True
Cursor,2023-06-16 08:24:53,2023-06-16 08:46:07,0 days 00:21:14,True
tiktok.com,2023-05-17 01:40:00,2023-05-17 04:55:35,0 days 03:15:35,False
youtube.com,2022-02-18 09:16:41,2022-02-18 10:12:55,0 days 00:56:14,False
Cursor,2024-05-17 04:09:17,2024-05-17 08:03:18,0 days 03:54:01,True
youtube.com,2023-05-05 20:47:15,2023-05-05 23:37:23,0 days 02:50:08,False
VSCode,2022-04-23 05:43:47,2022-04-23 07:54:21,0 days 02:10:34,True
Cursor,2024-08-05 21:35:35,2024-08-05 22:27:42,0 days 00:52:07,True
youtube.com,2022-09-19 01:38:01,2022-09-19 02:18:05,0 days 00:40:04,False
youtube.com,2022-10-20 15:51:14,2022-10-20 19:34:49,0 days 03:43:35,False
Cursor,2022-04-17 22:27:02,2022-04-18 01:58:25,0 days 03:31:23,True
google.com,2023-04-14 02:04:51,2023-04-14 02:45:45,0 days 00:40:54,True
Terminal,2023-12-30 16:03:00,2023-12-30 19:51:55,0 days 03:48:55,True
youtube.com,2023-05-03 10:17:26,2023-05-03 10:22:26,0 days 00:05:00,False
Terminal,2022-10-29 09:07:04,2022-10-29 10:28:26,0 days 01:21:22,True
VSCode,2022-04-15 07:05:25,2022-04-15 10:04:08,0 days 02:58:43,True
Cursor,2022-09-16 08:50:54,2022-09-16 11:06:13,0 days 02:15:19,True
tiktok.com,2022-09-06 09:19:08,2022-09-06 10:35:07,0 days 01:15:59,False
google.com,2023-02-16 01:32:21,2023-02-16 04:52:24,0 days 03:20:03,True
tiktok.com,2023-10-03 03:31:06,2023-10-03 06:44:49,0 days 03:13:43,False
Cursor,2023-09-20 05:11:55,2023-09-20 07:04:19,0 days 01:52:24,True
Terminal,2024-07-28 14:24:51,2024-07-28 14:43:46,0 days 00:18:55,True
tiktok.com,2024-04-07 00:20:48,2024-04-07 03:44:13,0 days 03:23:25,False
tiktok.com,2022-02-04 10:03:49,2022-02-04 13:23:56,0 days 03:20:07,False
Terminal,2023-04-01 08:47:36,2023-04-01 09:35:44,0 days 00:48:08,True
VSCode,2021-12-14 15:03:55,2021-12-14 15:16:55,0 days 00:13:00,True
VSCode,2024-02-22 23:12:00,2024-02-23 00:43:47,0 days 01:31:47,True
youtube.com,2023-05-13 18:48:36,2023-05-13 22:01:07,0 days 03:12:31,False
Cursor,2024-03-21 06:30:13,2024-03-21 07:02:10,0 days 00:31:57,True
youtube.com,2022-01-21 20:36:45,2022-01-21 23:17:10,0 days 02:40:25,False
VSCode,2023-02-17 04:44:07,2023-02-17 06:49:23,0 days 02:05:16,True
tiktok.com,2022-11-06 22:27:42,2022-11-07 01:07:58,0 days 02:40:16,False
tiktok.com,2022-09-22 09:59:50,2022-09-22 11:59:42,0 days 01:59:52,False
Cursor,2022-09-26 23:34:09,2022-09-27 00:50:59,0 days 01:16:50,True
Cursor,2022-07-11 01:45:47,2022-07-11 03:38:03,0 days 01:52:16,True
VSCode,2023-08-20 13:04:24,2023-08-20 16:38:27,0 days 03:34:03,True
Terminal,2022-01-08 07:28:17,2022-01-08 08:22:52,0 days 00:54:35,True
VSCode,2024-06-29 20:03:18,2024-06-29 20:29:46,0 days 00:26:28,True
google.com,2023-05-14 10:50:15,2023-05-14 13:55:41,0 days 03:05:26,True
google.com,2022-04-04 07:01:16,2022-04-04 10:07:03,0 days 03:05:47,True
Cursor,2024-04-09 05:05:21,2024-04-09 08:33:45,0 days 03:28:24,True
Terminal,2024-03-19 23:07:53,2024-03-20 01:53:43,0 days 02:45:50,True
youtube.com,2023-12-03 07:37:27,2023-12-03 10:18:56,0 days 02:41:29,False
youtube.com,2024-03-14 08:14:06,2024-03-14 10:47:05,0 days 02:32:59,False
youtube.com,2022-02-21 06:55:27,2022-02-21 09:51:36,0 days 02:56:09,False
youtube.com,2022-07-09 01:53:44,2022-07-09 04:58:10,0 days 03:04:26,False
VSCode,2022-02-09 04:14:25,2022-02-09 06:44:24,0 days 02:29:59,True
tiktok.com,2023-05-23 00:07:59,2023-05-23 00:54:12,0 days 00:46:13,False
Cursor,2024-03-26 01:03:22,2024-03-26 02:16:17,0 days 01:12:55,True
Terminal,2022-06-18 23:33:22,2022-06-19 00:29:38,0 days 00:56:16,True
Terminal,2022-04-01 01:36:14,2022-04-01 02:14:59,0 days 00:38:45,True
youtube.com,2023-06-24 06:57:07,2023-06-24 08:36:27,0 days 01:39:20,False
youtube.com,2023-05-22 06:01:55,2023-05-22 08:17:54,0 days 02:15:59,False
google.com,2023-01-17 17:48:19,2023-01-17 21:11:24,0 days 03:23:05,True
google.com,2023-08-26 12:14:02,2023-08-26 13:57:42,0 days 01:43:40,True
youtube.com,2024-02-02 12:00:53,2024-02-02 13:12:02,0 days 01:11:09,False
tiktok.com,2022-02-15 20:32:50,2022-02-15 21:53:30,0 days 01:20:40,False
google.com,2023-05-03 22:29:10,2023-05-04 02:19:52,0 days 03:50:42,True
tiktok.com,2022-05-15 14:21:52,2022-05-15 16:36:37,0 days 02:14:45,False
Cursor,2024-01-24 20:18:14,2024-01-24 20:57:26,0 days 00:39:12,True
Terminal,2024-01-18 03:56:08,2024-01-18 06:40:09,0 days 02:44:01,True
VSCode,2023-12-28 20:11:59,2023-12-28 22:53:07,0 days 02:41:08,True
Terminal,2022-06-06 23:23:27,2022-06-07 00:01:38,0 days 00:38:11,True
Cursor,2023-02-19 14:04:25,2023-02-19 15:59:47,0 days 01:55:22,True
VSCode,2023-03-21 06:16:40,2023-03-21 06:45:23,0 days 00:28:43,True
youtube.com,2024-07-21 23:09:15,2024-07-22 02:11:52,0 days 03:02:37,False
google.com,2021-11-06 01:40:18,2021-11-06 05:29:33,0 days 03:49:15,True
Cursor,2022-12-11 05:24:32,2022-12-11 08:33:55,0 days 03:09:23,True
tiktok.com,2024-06-02 15:36:08,2024-06-02 16:10:27,0 days 00:34:19,False
google.com,2022-02-03 14:48:00,2022-02-03 17:27:29,0 days 02:39:29,True
Cursor,2024-05-01 14:14:19,2024-05-01 15:30:13,0 days 01:15:54,True
Cursor,2024-10-01 00:45:08,2024-10-01 03:28:05,0 days 02:42:57,True
youtube.com,2022-12-07 05:05:58,2022-12-07 08:23:53,0 days 03:17:55,False
VSCode,2023-05-08 19:03:00,2023-05-08 21:38:40,0 days 02:35:40,True
youtube.com,2023-12-21 01:12:44,2023-12-21 02:20:46,0 days 01:08:02,False
Cursor,2022-10-02 01:23:14,2022-10-02 03:52:13,0 days 02:28:59,True
VSCode,2021-10-30 14:49:04,2021-10-30 16:07:35,0 days 01:18:31,True
VSCode,2022-03-27 13:31:21,2022-03-27 14:28:41,0 days 00:57:20,True
youtube.com,2024-02-22 07:05:16,2024-02-22 09:23:20,0 days 02:18:04,False
VSCode,2023-09-12 19:56:07,2023-09-12 22:57:06,0 days 03:00:59,True
Cursor,2023-01-16 00:49:28,2023-01-16 02:44:37,0 days 01:55:09,True
youtube.com,2023-04-10 10:17:03,2023-04-10 14:03:05,0 days 03:46:02,False
Cursor,2022-11-03 06:11:00,2022-11-03 09:53:31,0 days 03:42:31,True
Terminal,2022-03-24 16:20:08,2022-03-24 16:33:56,0 days 00:13:48,True
google.com,2024-04-05 06:39:20,2024-04-05 06:54:29,0 days 00:15:09,True
google.com,2024-09-22 11:01:12,2024-09-22 11:02:56,0 days 00:01:44,True
youtube.com,2023-04-26 05:07:04,2023-04-26 05:29:12,0 days 00:22:08,False
tiktok.com,2023-08-05 10:58:46,2023-08-05 11:02:07,0 days 00:03:21,False
google.com,2023-06-27 05:54:33,2023-06-27 06:44:31,0 days 00:49:58,True
google.com,2022-10-31 17:17:20,2022-10-31 17:28:39,0 days 00:11:19,True
Cursor,2022-04-04 14:10:00,2022-04-04 14:19:23,0 days 00:09:23,True
VSCode,2024-10-01 11:58:30,2024-10-01 12:11:58,0 days 00:13:28,True
Cursor,2022-03-17 16:39:01,2022-03-17 16:44:32,0 days 00:05:31,True
youtube.com,2023-01-20 19:18:22,2023-01-20 22:50:49,0 days 03:32:27,False
Cursor,2023-09-07 08:22:56,2023-09-07 08:44:46,0 days 00:21:50,True
tiktok.com,2024-07-07 10:27:41,2024-07-07 12:44:31,0 days 02:16:50,False
youtube.com,2023-04-17 04:15:49,2023-04-17 06:51:56,0 days 02:36:07,False
tiktok.com,2023-10-24 19:49:02,2023-10-24 22:16:20,0 days 02:27:18,False
Cursor,2023-02-19 20:05:45,2023-02-19 21:03:20,0 days 00:57:35,True
Terminal,2022-10-28 16:04:59,2022-10-28 18:19:02,0 days 02:14:03,True
Terminal,2024-09-06 11:11:19,2024-09-06 14:04:58,0 days 02:53:39,True
youtube.com,2024-09-16 10:02:26,2024-09-16 13:45:49,0 days 03:43:23,False
Terminal,2024-09-06 06:06:38,2024-09-06 07:58:45,0 days 01:52:07,True
youtube.com,2023-08-18 16:24:48,2023-08-18 18:49:54,0 days 02:25:06,False
youtube.com,2023-10-05 08:24:03,2023-10-05 08:34:07,0 days 00:10:04,False
google.com,2024-07-29 18:31:55,2024-07-29 19:59:33,0 days 01:27:38,True
google.com,2022-06-30 12:24:58,2022-06-30 15:17:45,0 days 02:52:47,True
VSCode,2022-11-27 09:59:07,2022-11-27 11:35:29,0 days 01:36:22,True
Terminal,2022-04-22 13:32:52,2022-04-22 14:06:40,0 days 00:33:48,True
tiktok.com,2023-10-23 09:10:44,2023-10-23 11:35:03,0 days 02:24:19,False
google.com,2023-11-12 23:03:06,2023-11-13 01:34:48,0 days 02:31:42,True
youtube.com,2023-08-20 13:12:51,2023-08-20 13:55:10,0 days 00:42:19,False
VSCode,2021-11-04 15:31:23,2021-11-04 16:38:32,0 days 01:07:09,True
Cursor,2024-06-08 21:10:53,2024-06-08 23:48:53,0 days 02:38:00,True
tiktok.com,2022-05-20 10:59:13,2022-05-20 13:48:29,0 days 02:49:16,False
Terminal,2022-02-26 21:15:46,2022-02-26 23:16:35,0 days 02:00:49,True
VSCode,2023-04-09 14:56:30,2023-04-09 17:31:15,0 days 02:34:45,True
Terminal,2022-01-21 04:32:35,2022-01-21 07:39:14,0 days 03:06:39,True
Terminal,2023-05-03 17:00:05,2023-05-03 18:28:11,0 days 01:28:06,True
tiktok.com,2022-06-02 14:42:24,2022-06-02 18:39:56,0 days 03:57:32,False
tiktok.com,2022-09-08 03:51:09,2022-09-08 07:25:50,0 days 03:34:41,False
youtube.com,2024-03-01 12:31:14,2024-03-01 13:29:39,0 days 00:58:25,False
Cursor,2022-11-25 21:54:38,2022-11-25 23:31:32,0 days 01:36:54,True
google.com,2022-04-21 08:51:54,2022-04-21 11:35:07,0 days 02:43:13,True
google.com,2022-10-17 12:53:14,2022-10-17 16:44:08,0 days 03:50:54,True
tiktok.com,2023-04-17 21:09:11,2023-04-17 22:11:47,0 days 01:02:36,False
Terminal,2023-09-06 13:44:25,2023-09-06 14:31:21,0 days 00:46:56,True
Terminal,2022-01-03 12:24:54,2022-01-03 16:17:26,0 days 03:52:32,True
google.com,2021-12-07 12:06:06,2021-12-07 13:06:43,0 days 01:00:37,True
Cursor,2022-04-12 12:40:41,2022-04-12 14:29:46,0 days 01:49:05,True
Cursor,2023-02-19 14:43:45,2023-02-19 17:54:14,0 days 03:10:29,True
tiktok.com,2022-08-30 13:40:55,2022-08-30 17:33:30,0 days 03:52:35,False
youtube.com,2023-06-27 04:31:29,2023-06-27 05:41:21,0 days 01:09:52,False
Terminal,2024-01-16 15:15:06,2024-01-16 16:05:49,0 days 00:50:43,True
tiktok.com,2023-10-07 04:19:49,2023-10-07 05:29:37,0 days 01:09:48,False
google.com,2022-01-31 22:40:38,2022-02-01 01:29:11,0 days 02:48:33,True
Terminal,2021-11-03 04:39:30,2021-11-03 07:47:30,0 days 03:08:00,True
Terminal,2021-11-30 13:04:50,2021-11-30 13:14:40,0 days 00:09:50,True
google.com,2024-04-15 12:43:03,2024-04-15 13:21:03,0 days 00:38:00,True
VSCode,2022-03-26 18:28:59,2022-03-26 19:19:25,0 days 00:50:26,True
youtube.com,2024-03-16 05:48:20,2024-03-16 08:30:13,0 days 02:41:53,False
tiktok.com,2024-01-11 22:30:38,2024-01-12 02:02:07,0 days 03:31:29,False
google.com,2023-09-28 02:34:24,2023-09-28 02:49:43,0 days 00:15:19,True
Cursor,2024-04-18 05:16:45,2024-04-18 09:06:43,0 days 03:49:58,True
Terminal,2022-04-19 13:28:59,2022-04-19 14:30:10,0 days 01:01:11,True
google.com,2023-05-04 13:49:58,2023-05-04 17:09:21,0 days 03:19:23,True
tiktok.com,2022-12-09 01:19:20,2022-12-09 02:10:42,0 days 00:51:22,False
tiktok.com,2023-11-20 06:08:12,2023-11-20 06:41:07,0 days 00:32:55,False
tiktok.com,2024-01-25 20:58:31,2024-01-25 22:11:37,0 days 01:13:06,False
google.com,2022-10-27 19:42:10,2022-10-27 22:58:45,0 days 03:16:35,True
Cursor,2022-01-12 03:53:51,2022-01-12 04:46:24,0 days 00:52:33,True
Terminal,2022-07-31 22:23:16,2022-08-01 01:08:40,0 days 02:45:24,True
google.com,2022-02-14 15:54:52,2022-02-14 18:25:31,0 days 02:30:39,True
google.com,2021-12-29 00:01:45,2021-12-29 02:24:26,0 days 02:22:41,True
Cursor,2024-05-03 11:04:39,2024-05-03 11:51:27,0 days 00:46:48,True
Cursor,2023-08-17 18:38:42,2023-08-17 19:29:22,0 days 00:50:40,True
google.com,2022-03-19 06:03:57,2022-03-19 08:49:13,0 days 02:45:16,True
Cursor,2024-08-09 07:36:19,2024-08-09 10:34:48,0 days 02:58:29,True
youtube.com,2024-06-23 03:52:37,2024-06-23 05:04:28,0 days 01:11:51,False
tiktok.com,2023-02-26 07:21:38,2023-02-26 07:33:11,0 days 00:11:33,False
youtube.com,2022-03-02 20:49:20,2022-03-02 21:08:29,0 days 00:19:09,False
tiktok.com,2022-06-30 10:36:35,2022-06-30 14:15:08,0 days 03:38:33,False
youtube.com,2022-08-29 20:34:42,2022-08-29 22:09:29,0 days 01:34:47,False
tiktok.com,2023-03-21 19:52:03,2023-03-21 20:12:51,0 days 00:20:48,False
Cursor,2024-05-31 19:12:18,2024-05-31 19:33:01,0 days 00:20:43,True
VSCode,2022-08-17 19:57:09,2022-08-17 21:33:16,0 days 01:36:07,True
Cursor,2023-02-27 15:53:04,2023-02-27 18:18:25,0 days 02:25:21,True
Terminal,2022-03-12 19:03:43,2022-03-12 19:32:53,0 days 00:29:10,True
VSCode,2023-04-18 12:38:55,2023-04-18 13:22:37,0 days 00:43:42,True
youtube.com,2022-12-19 01:56:22,2022-12-19 02:13:04,0 days 00:16:42,False
youtube.com,2022-10-03 00:27:57,2022-10-03 01:39:33,0 days 01:11:36,False
google.com,2022-10-17 11:38:07,2022-10-17 13:25:49,0 days 01:47:42,True
Terminal,2023-06-10 22:59:15,2023-06-10 23:53:25,0 days 00:54:10,True
youtube.com,2021-11-19 12:18:56,2021-11-19 13:52:03,0 days 01:33:07,False
Terminal,2024-08-26 02:10:05,2024-08-26 05:39:48,0 days 03:29:43,True
youtube.com,2024-10-11 23:36:33,2024-10-12 02:36:30,0 days 02:59:57,False
youtube.com,2024-01-29 11:42:02,2024-01-29 12:07:41,0 days 00:25:39,False
youtube.com,2022-12-17 04:26:29,2022-12-17 07:26:39,0 days 03:00:10,False
tiktok.com,2023-08-15 02:28:53,2023-08-15 02:34:23,0 days 00:05:30,False
google.com,2024-08-20 21:25:47,2024-08-21 00:27:25,0 days 03:01:38,True
Cursor,2024-07-23 22:12:23,2024-07-23 22:37:37,0 days 00:25:14,True
tiktok.com,2024-08-20 07:34:15,2024-08-20 11:27:26,0 days 03:53:11,False
Terminal,2022-04-26 09:37:43,2022-04-26 11:53:40,0 days 02:15:57,True
Terminal,2024-05-25 16:39:03,2024-05-25 20:23:01,0 days 03:43:58,True
tiktok.com,2022-07-15 00:28:33,2022-07-15 02:20:48,0 days 01:52:15,False
Terminal,2024-01-09 17:42:33,2024-01-09 19:58:05,0 days 02:15:32,True
youtube.com,2024-04-16 00:42:33,2024-04-16 01:35:50,0 days 00:53:17,False
Cursor,2024-04-05 13:14:19,2024-04-05 13:36:30,0 days 00:22:11,True
Cursor,2024-09-04 15:09:51,2024-09-04 18:31:01,0 days 03:21:10,True
Terminal,2023-10-20 12:37:33,2023-10-20 15:41:30,0 days 03:03:57,True
VSCode,2023-06-27 13:36:31,2023-06-27 17:00:25,0 days 03:23:54,True
tiktok.com,2024-01-29 02:54:40,2024-01-29 03:03:58,0 days 00:09:18,False
VSCode,2022-02-25 09:59:16,2022-02-25 11:41:00,0 days 01:41:44,True
youtube.com,2022-01-09 00:57:55,2022-01-09 03:59:37,0 days 03:01:42,False
Terminal,2024-04-13 19:02:33,2024-04-13 21:13:25,0 days 02:10:52,True
tiktok.com,2023-04-17 18:57:20,2023-04-17 21:44:44,0 days 02:47:24,False
VSCode,2024-07-10 21:17:45,2024-07-11 00:27:36,0 days 03:09:51,True
Terminal,2023-03-12 15:02:23,2023-03-12 15:08:18,0 days 00:05:55,True
youtube.com,2022-03-04 17:39:01,2022-03-04 17:40:34,0 days 00:01:33,False
google.com,2023-03-14 06:27:29,2023-03-14 08:54:57,0 days 02:27:28,True
google.com,2023-04-08 23:33:09,2023-04-09 00:44:51,0 days 01:11:42,True
VSCode,2024-04-18 18:20:20,2024-04-18 21:43:22,0 days 03:23:02,True
Terminal,2022-10-28 23:58:00,2022-10-29 01:22:13,0 days 01:24:13,True
Cursor,2024-05-28 01:56:13,2024-05-28 02:03:27,0 days 00:07:14,True
VSCode,2022-11-06 09:19:04,2022-11-06 10:03:53,0 days 00:44:49,True
youtube.com,2023-08-20 10:38:06,2023-08-20 13:08:19,0 days 02:30:13,False
Cursor,2024-07-21 21:29:30,2024-07-21 23:20:27,0 days 01:50:57,True
google.com,2024-09-25 15:42:49,2024-09-25 18:25:29,0 days 02:42:40,True
VSCode,2024-02-17 13:26:00,2024-02-17 15:46:33,0 days 02:20:33,True
Terminal,2023-09-08 07:53:19,2023-09-08 10:13:30,0 days 02:20:11,True
tiktok.com,2023-04-18 03:38:46,2023-04-18 07:20:30,0 days 03:41:44,False
tiktok.com,2024-04-30 02:56:02,2024-04-30 06:55:17,0 days 03:59:15,False
Terminal,2023-09-26 05:01:46,2023-09-26 07:59:51,0 days 02:58:05,True
Terminal,2024-01-09 02:13:59,2024-01-09 03:02:44,0 days 00:48:45,True
google.com,2023-06-19 05:12:53,2023-06-19 06:27:41,0 days 01:14:48,True
google.com,2023-06-16 22:39:13,2023-06-17 00:29:06,0 days 01:49:53,True
Terminal,2024-10-03 05:21:02,2024-10-03 08:38:30,0 days 03:17:28,True
VSCode,2023-03-09 13:11:16,2023-03-09 14:01:57,0 days 00:50:41,True
google.com,2023-05-22 13:46:14,2023-05-22 15:31:56,0 days 01:45:42,True
google.com,2022-05-21 21:13:57,2022-05-21 23:16:01,0 days 02:02:04,True
youtube.com,2024-09-25 20:14:37,2024-09-25 20:55:36,0 days 00:40:59,False
VSCode,2024-10-11 13:03:49,2024-10-11 14:33:29,0 days 01:29:40,True
VSCode,2023-05-05 08:37:26,2023-05-05 09:10:14,0 days 00:32:48,True
google.com,2023-07-18 08:43:21,2023-07-18 09:52:40,0 days 01:09:19,True
google.com,2022-05-01 11:03:13,2022-05-01 11:45:30,0 days 00:42:17,True
youtube.com,2024-02-04 04:48:33,2024-02-04 05:56:40,0 days 01:08:07,False
Cursor,2022-03-22 18:16:30,2022-03-22 21:44:00,0 days 03:27:30,True
VSCode,2022-01-16 20:51:43,2022-01-16 23:14:52,0 days 02:23:09,True
tiktok.com,2022-01-13 01:29:38,2022-01-13 03:58:28,0 days 02:28:50,False
Terminal,2024-06-29 22:47:30,2024-06-30 02:17:35,0 days 03:30:05,True
youtube.com,2023-05-05 20:56:12,2023-05-05 22:39:17,0 days 01:43:05,False
google.com,2023-01-22 14:43:44,2023-01-22 15:44:47,0 days 01:01:03,True
google.com,2022-11-25 06:40:39,2022-11-25 09:41:26,0 days 03:00:47,True
VSCode,2023-03-12 08:41:34,2023-03-12 09:31:03,0 days 00:49:29,True
Cursor,2023-06-03 07:22:11,2023-06-03 09:56:59,0 days 02:34:48,True
youtube.com,2022-02-23 01:08:30,2022-02-23 01:30:13,0 days 00:21:43,False
Cursor,2022-02-22 09:21:16,2022-02-22 11:54:09,0 days 02:32:53,True
google.com,2022-06-22 01:28:30,2022-06-22 02:40:03,0 days 01:11:33,True
VSCode,2024-05-30 03:36:22,2024-05-30 04:37:22,0 days 01:01:00,True
VSCode,2024-08-12 01:41:45,2024-08-12 03:42:17,0 days 02:00:32,True
VSCode,2024-08-11 06:40:35,2024-08-11 10:10:33,0 days 03:29:58,True
VSCode,2023-07-04 16:42:14,2023-07-04 17:27:14,0 days 00:45:00,True
youtube.com,2024-02-04 22:50:18,2024-02-05 01:34:31,0 days 02:44:13,False
VSCode,2022-09-15 17:59:26,2022-09-15 20:02:36,0 days 02:03:10,True
youtube.com,2022-08-02 09:12:18,2022-08-02 10:04:17,0 days 00:51:59,False
google.com,2022-11-30 19:36:37,2022-11-30 20:02:19,0 days 00:25:42,True
Cursor,2023-09-28 11:22:59,2023-09-28 13:25:46,0 days 02:02:47,True
tiktok.com,2022-08-22 18:45:26,2022-08-22 20:15:22,0 days 01:29:56,False
